price_ori,delivery,item_category_detail,title,item_rating,seller_name,price_actual
0.95,,Shopee | Groceries & Pets | Canned & Packed Food | Traditional Herbs,红糖块 Brown sugar cube COH 壹间草药 黑糖块 Brown sugar ginger tea 红糖姜茶 黑糖 Ginger tea 红枣黑糖 老姜黑糖 黑糖红枣姜茶 Ginger brown sugar | Shopee Malaysia,5,yvonneloh05,0.95
4.9,,Shopee | Men's Bags & Wallets | Tote Bags | Tote Bags,Jannah Sport Men Teenage Travel Office Dinner Sling Shoulder Bag Women Handbag Tote Beg Lelaki 9R4 | Shopee Malaysia,4.9,begjannah,4.9
0.38,,Shopee | Baby & Toys | Kids Sports & Outdoor Play | Others,1 Pack 10ml Bubble Concentrate Liquid Bubble Refill Pack 超浓缩泡泡液补充液Bubble Solution Refill Kids Toy Water Concentrate Soap | Shopee Malaysia,4.5,viortanmahjiong,0.38
0.44,,"Shopee | Automotive | Tyres, Rims & Accessories | Tires & Others",Rubber Valve TR414 for Tubeless Tyre. READY STOCK | Shopee Malaysia,4.9,angelmall1313,0.44
25.99,,Shopee | Groceries & Pets | Baking Supplies | Others,【NAOMIESHOP】 Enjoy 9000 | Flavor Ganti | Pakai Buang | Shopee Malaysia,4.9,naomieshop,25.99
7.88,"KL City, Kuala Lumpur",Shopee | Health & Beauty | Sun Care | Body Sunscreen & After Sun,[KL STOCK] BIORE Aqua UV SPF50 Waterproof Rich Watery Whitening Sunblock Sunscreen(碧柔美白防晒霜) | Shopee Malaysia,4.8,yukithon,7.88
35,,Shopee | Men Clothes | Others | Others,"INSTANT SAMPING KIDS ""CANTING"" - SAMPIN RAYA SAMPIN BAJU MELAYU SAMPIN KANAK2 SAMPING BUDAK SAMPIN BUDAK | Shopee Malaysia",4.8,jemarikreatif15,35
2.95,,Shopee | Fashion Accessories | Hair Accessories | Hairties,Lace Edge Hair Net Invisible Elastic Bun Cover Headwear Soft Lines for Ballet Sporting Hair Styling Accessories Tool | Shopee Malaysia,4.9,womaninlove.my,0.95
89.99,"KL City, Kuala Lumpur",Shopee | Women Shoes | Flat Sandals & Flip Flops | Flat Sandals,BATA Ladies Pink Flat Sandals - 5615068 (BATA COMFIT) Women Shoes / Kasut Sandal Perempuan | Shopee Malaysia,4.9,bata.os,79
1.35,,Shopee | Health & Beauty | Supplements | Weight Management,DIRECT KILANG SLIMMING JELLY DETOX BERKESAN 10GM RASA BERRI | Shopee Malaysia,4.9,shida_mohd,1.26
0.1,,Shopee | Automotive | Car Care | Exterior Car Care,(1 PC) Car Windshield Cleaner Glass Cleaner Car Solid Wiper Window Cleaning for Any Glass or Window | Shopee Malaysia,4.9,v2optical,0.1
1.95,,Shopee | Automotive | Automotive Merchandise & Others | Automotive Merchandise & Others,Car Auto Wiring Tape Black Tape Adhesive Cloth Automotive Wiring Harness Tape Heat Sound Isolation Pembalut Wayar Kereta | Shopee Malaysia,4.9,fantastic.pro.empire,1.76
120,"KL City, Kuala Lumpur",Shopee | Home & Living | Bedding | Bedding Sets & Sheets,CADAR HOTEL EXCLUSIVE 100% COTTON 7 IN 1 1200 THREAD COUNTS PREMIUM QUALITY FITTED BEDSHEET WITH COMFORTER(QUEEN/KING) | Shopee Malaysia,4.9,cadarstore19,14.99
112,"KL City, Kuala Lumpur",Shopee | Automotive | Motorcycles & Parts | Motor Tyres & Rim,(Tahun 2022/2023) Pirelli Diablo Rosso Sport 70/90-17 > 150/60-17 TL | Shopee Malaysia,5,bosco.w,112
0.2,,Shopee | Home & Living | Home Storage & Organization | Clothes Organization,READY STOCK UNIQ Transparent Drawstring Storage Bag Travel Cosmetic Bundle Pocket Bag Plastic Shoes Bag | Shopee Malaysia,4.9,uniq8870,0.2
69,"KL City, Kuala Lumpur",Shopee | Women's Bags | Backpacks | Backpack,WBB054_Briggs Bag Women Backpack School Bag Sekolah Beg Tangan Wanita Murah Bagpack Bag Travel Backpack Bag Sekolah Bag | Shopee Malaysia,4.9,stynis,18.9
11.99,"KL City, Kuala Lumpur","Shopee | Baby & Toys | Kids Health & Skincare | Moisturizers, Creams & Ointments",🔥HOT ITEM🔥100% Original Garlic Baby Balm Gudbye Fever Little Happy Baby Kunyit Semambu Bidara Ginger Susuk Manja SME | Shopee Malaysia,5,wakaf2233,11.99
229,"KL City, Kuala Lumpur","Shopee | Home Appliances | Home Entertainment | Home Theatre Systems &, Soundbars",Redmi TV Speaker 30W Bluetooth 5.0 Smart TV Soundbar Audio Wireless Home Surround Stereo Sound bar | Shopee Malaysia,4.9,new_begins,117.8
10,,Shopee | Baby & Toys | Feeding & Nursing | Bottle Feeding,"PIGEON Original Wide Neck PPSU Baby Milk Bottle 240ML , Malaysia Stock Pigeon Botol Susu, Botol Susu,Milk Bottle | Shopee Malaysia",4.9,championbb,2.83
3.1,,Shopee | Groceries & Pets | Baking Supplies | Others,Konnyaku Jelly Powder (redman) 10gm HALAL | Shopee Malaysia,4.9,simsupplies,3.1
37.15,,Shopee | Health & Beauty | Personal Pleasure | Adult Accessories & Others,MX SPRAY/LULUS KKM/FOR MENN | Shopee Malaysia,5,legendmen,37.15
4.5,,Shopee | Home Appliances | Landline Phones | Wired Phone,Cable For Copper Fiber General Fan Dynamo | Shopee Malaysia,No ratings yet,dikasparepartstm.my,4.5
2,,Shopee | Health & Beauty | Eye Make Up | Eyebrow,Eyebrow Pencil Cosmetics Makeup Tint Natural Long Lasting Paint Tattoo Eyebrow Waterproof | Shopee Malaysia,4.9,zdb618.my,0.19
20,,Shopee | Men Clothes | Traditional Wear | Others,READYSTOK TANJAK HITAM DEWASA DAN KANAK-KANAK | Shopee Malaysia,4.9,tanjakwarisanberzaman,20
185,"KL City, Kuala Lumpur",Shopee | Men's Bags & Wallets | Crossbody Bags | Crossbody Bags,Coach C5341 C5340 C5351 C3929 C6929 C8445 C6930 C8408 CF075 CF076 CC078 Charter Crossbody 24 Women Men Sling Camera Bag | Shopee Malaysia,4.9,tinyfeetstudio,185
97.9,"KL City, Kuala Lumpur",Shopee | Health & Beauty | Hair Care | Hair Conditioner,100% Authentic! OLAPLEX NO.0 / NO.3 / NO.4 / NO.5 / NO.6 / NO.7 -Hair Perfector/Shampoo/Conditioner/Bond Smoother/Oil | Shopee Malaysia,4.9,beeyinn,92.89
11.5,"KL City, Kuala Lumpur",Shopee | Women's Bags | Waist Bags | Waist Bags,Sling Bag Casual Nike Adidas UNISEX Men and Women Sling Bag Waist bag Pouch Chest Bag | Shopee Malaysia,4.8,jsense360,10.35
8.99,,Shopee | Health & Beauty | Medical Supplies | Ointments & Cream,Psoriasis Cream Eczema Herbal Cream Works Perfect For Skin Problems 癣敌中药乳膏Krim Herba XUANDI | Shopee Malaysia,5,hskmall,3.49
1.49,,Shopee | Health & Beauty | Medical Supplies | Health Accessories,KF94 for kids Fda Approved Korean Kf94 Korean Style facial 10 PCS (MALAYSIA READY STOCK) | Shopee Malaysia,4.9,buguanjie,1.49
0.8,,Shopee | Groceries & Pets | Instant Food | Instant Noodle & Pasta,MiGelas Protevit Mi Seduh. | Shopee Malaysia,4.9,taufikstore0,0.8
49.82,,Shopee | Men Clothes | Tops | Polo Shirts,✦MOLLGE✦ Summer Korean Style Fashion All Match British College Plaid Short Sleeved Polo T Shirt Men Top Baju T Shirt Lelaki | Shopee Malaysia,4.7,mollge.my,19.91
1.2,,Shopee | Health & Beauty | Foot Care | Others,Foot Patch LIGHT HERBAL SMELL Cleansing Detox Foot Pads Slimming Detox Foot Pad | Shopee Malaysia,4.9,blisshome,0.38
500,"KL City, Kuala Lumpur","Shopee | Home Appliances | Home Entertainment | Home Theatre Systems &, Soundbars",Sunbuck 5.1 Channel Power Amplifier Home Theater Karaoke Amplifier Bluetooth Stereo Bass Amp support 2 Subwoofer AUX FM | Shopee Malaysia,4.8,sunbuck_official_store,270
3.2,,Shopee | Automotive | Automotive Merchandise & Others | Automotive Merchandise & Others,Bodykit / Skirting Rubber Lining /Getah Lining Body/Getah Skirting | Shopee Malaysia,4.7,emilda91,3.2
47,,Shopee | Automotive | Motorcycles & Parts | Motorcycles,Renew Car Insurance / Renew Lorry insuran /  Renew Roadtax / Renew Motorsikal Insurans dan cepat mudah trusted seller | Shopee Malaysia,5,inforoadtax,47
59.9,"KL City, Kuala Lumpur",Shopee | Health & Beauty | Hair Care | Hair & Scalp Treatments,Mielle Organics Rosemary Mint Scalp & Hair Strengthening Oil 59ml(ready stock) | Shopee Malaysia,5,ta_prohealth,59.9
3,,Shopee | Health & Beauty | Face Make Up | Foundation,Readystock Malaysia❤️Foundation BB Cream PINKFLASH Weightless Lasting All-day Matte OhMySelf Foundation | Shopee Malaysia,4.9,babyfashionmall,1.5
11.9,"KL City, Kuala Lumpur",Shopee | Men's Bags & Wallets | Men's Backpacks | Backpack,Bag Jerut Beg Tali Jerut Bag Drawstring Bag Economy Unisex | Shopee Malaysia,4.9,yau_store,11.9
15,,Shopee | Health & Beauty | Medical Supplies | Health Accessories,CAREION Mask Duckbill Mask Headloop Earloop Duckbil Face Mask Headloop 3D Mask | Shopee Malaysia,4.9,maskingofficialstore,0.99
48.9,,Shopee | Groceries & Pets | Household Supplies | Multi-Surface Cleaner,Dettol 5in1 Washing Machine Cleaner 250ml (8.45fl oz) | Shopee Malaysia,4.9,emegasaver,36.9
3,,Shopee | Baby & Toys | Kids Health & Skincare | Oral Care,KIDS U-SHAPED soft SILICONE Tooth Brush Children Baby Kids Toddler Bayi Soft Brush Teeth Toothbrush Berus Gigi Budak | Shopee Malaysia,4.9,littlenutstreetoys,1.19
0.75,,Shopee | Health & Beauty | Bath & Body | Body Lotion & Others,CK~ Hand Cream Lotion Perfume Goodies Wedding Event Door Gift Fruity Floral Viral Losyen Pewangi Tangan 小礼物保湿护手霜水果花香 | Shopee Malaysia,4.9,kedai.rm3,0.36
0.7,,Shopee | Home Appliances | Home Entertainment | Amplifiers & Receivers,BNC CONNECTOR MALE CRIMP CCTV PLUG CONNECTORS RG59 COAX COAXIAL CABLE WIRE | Shopee Malaysia,4.9,oleholeh,0.7
3199,"KL City, Kuala Lumpur",Shopee | Home Appliances | Televisions | All Televisions,"Toshiba 55"" Quantum Dot 4K UHD Google TV / Television / 电视 55M550LP | Shopee Malaysia",4.8,toshibatv.os,2449
10.9,,"Shopee | Home & Living | Bath | Mats, Towels & Robes",Tuala Mandi Dewasa Serap Air Towel Bath Microfiber High Quality 70x140cm Kain Tuala Mandi Microfiber | Shopee Malaysia,4.9,vivien_7074,2.7
10.9,,Shopee | Groceries & Pets | Baking Supplies | Toppings & Decoration,[500 Gram] Creamy Donut Bomboloni Chocojar Flavored Topping | Shopee Malaysia,5,myinrainbow,10.9
10,,Shopee | Health & Beauty | Foot Care | Others,GARAM BUKIT HIMALAYA RENDAM KAKI & BADAN (1KG) | Shopee Malaysia,4.9,malaysia_shop88,0.5
5.12,,Shopee | Home Appliances | Landline Phones | Cordless Phone,prosperoneframe  Hybrid Dual Micro Nano SIM Card Adapter Converter Extension SD Slot Android   MY | Shopee Malaysia,No ratings yet,prosperoneframe.my,2.81
844,,Shopee | Men's Bags & Wallets | Tote Bags | Tote Bags,WESTHUNTER FFP 4-14X44 SFIR Riflescopes First Focal Plane Shooting Scopes R/G Illuminated Glass Reticle Tactical Sights | Shopee Malaysia,No ratings yet,8zjrir7gqm,844
169,,Shopee | Men's Bags & Wallets | Crossbody Bags | Crossbody Bags,Vans Prep School Messenger Bag Men MISC VN0002MVBPZ1 | Shopee Malaysia,4.7,vansofficial.os,169
0.7,,Shopee | Women Shoes | Others | Others,ZIP KURTA FANCY PELBAGAI DESIGN | Shopee Malaysia,5,krafezee,0.7
9,,Shopee | Home & Living | Home Decor | Curtains & Blinds,🇲🇾💖Ready Stock Malaysia💖🇲🇾Langsir Magnetic Curtain Tiebacks Pearl Ball Design Tie Back Rope Holdback Holder | Shopee Malaysia,4.9,soksmart999,1.19
318,"KL City, Kuala Lumpur",Shopee | Health & Beauty | Hair Care | Hair & Scalp Treatments,Coco & Eve Like a Virgin Eco Besties Hair Mask (Bundle of 2) | Shopee Malaysia,4.9,cocoandeve.officialstore,270.3
19.9,"KL City, Kuala Lumpur",Shopee | Men's Bags & Wallets | Messenger Bags | Messenger Bags,《Mega Deal》Men Sling Bag Chest Bag Crossbody Bag Shoulder Bag Unisex Beg Silang Beg Sandang Lelaki | Shopee Malaysia,4.9,md.megadeal,5.9
8,"KL City, Kuala Lumpur",Shopee | Men's Bags & Wallets | Men's Backpacks | Backpack,Unisex College Student Style Canvas School Backpack Girl Bag | Shopee Malaysia,4.7,lifestylemomoko,7.89
12.9,"KL City, Kuala Lumpur",Shopee | Health & Beauty | Medical Supplies | Health Accessories,【SUPMEDI 6D PRO DUCKBILL MASK HEADLOOP & EARLOOP】10pcs/Pack 4Ply Adult 3D Duck Bill Mask Non Medical Hijab Pelitup Muka | Shopee Malaysia,4.9,pissardo_gallery,5.99
7.99,,Shopee | Health & Beauty | Medical Supplies | Ointments & Cream,ubat gatal kulit/gatal/krim kurap dan gatal/psoriasis cream/ubat gatal ekzema/cream gatal kulit/krim gatal/panau/krim/癣敌 | Shopee Malaysia,4.9,damon51155115,1.69
3,,"Shopee | Automotive | Car Exterior Decoration | Stickers, Logos & Emblems",Car Vehicle 30x152CM 5D 6D High Glossy Shiny Carbon Fiber Wrap Film Car Sticker | Shopee Malaysia,4.9,nice2uauto,3
1,,Shopee | Groceries & Pets | Canned & Packed Food | Honey,MADU STICK YAMAN AL MADINA HONEY STICK 1pcs | Shopee Malaysia,4.9,mrkrr,0.9
0.65,,Shopee | Health & Beauty | Bath & Body | Body Wash & Soap,DOORGIFT MINI CUTE SOAP / DOORGIFT MINI SABUN COMEL | Shopee Malaysia,4.9,minishopndc,0.65
35,"KL City, Kuala Lumpur",Shopee | Health & Beauty | Pedicure & Manicure | Treatment & Remover,NEW Innai NunHa Neelofa - Inai Merah/ Merah Mahal - Innai Red + Dark Brown Sachet Combo | Shopee Malaysia,4.9,roeha79,35
0.39,,Shopee | Baby & Toys | Kids Sports & Outdoor Play | Others,Birthday Party Whistle Random Color Blowout Whistles Kids Noice Maker Toys Goody Horns Props Blowers Blowouts Wisel Baby | Shopee Malaysia,4.8,mudahmart246,0.39
0.2,,Shopee | Groceries & Pets | Cooking Ingredients | Sauces & Dressings,Chili Sauce Sachet Assorted Brand Life Mcdonalds Mcd Mekdi Marrybrown Burger King Kampong Koh/Sos Cili Paket Pelbagai | Shopee Malaysia,5,celynncollectibles,0.2
29.9,"KL City, Kuala Lumpur",Shopee | Women's Bags | Shoulder Bags | Shoulder Bags,N245 READY STOCK MYFOOYIN woman handbag shoulder pearl sling telefon bag perempuan | Shopee Malaysia,4.8,fooyin88,13.5
178,"KL City, Kuala Lumpur",Shopee | Women's Bags | Handbags | Handbags,"[Large bucket bag] Handbag, women shoulder bag, crossbody bag, available in stock with receipt 91512 | Shopee Malaysia",4.9,outlet_hongkong.my,164
3299,"KL City, Kuala Lumpur",Shopee | Home Appliances | Televisions | All Televisions,"( DELIVER KL AND SELANGOR ) HISENSE 65"" INCH PREMIUM UHD 4K ULED 120hz TV 65U7H | Shopee Malaysia",4.8,kenny_pro_tv_store,3299
5.34,,Shopee | Women Shoes | Others | Others,Flat Feet Elastic Bandage Gel Orthotic Plantar Fasciitis Arch Support | Shopee Malaysia,4.9,stanlaiby.my,5.29
0.47,,Shopee | Home & Living | Lighting | Table Lamps,Portable Mini USB Soft Night Light LED Bright Small Bulb Desk Reading Lamp Eye Protection Mobile Power Charging Head | Shopee Malaysia,4.9,v2optical,0.47
130,"KL City, Kuala Lumpur",Shopee | Home Appliances | Washers & Dryers | Washing Machine,HODEKT Mini Washing Machine Portable Washer Machine With Dryer 4.5kg Small Mesin Basuh For washing Baby Clothes Underclothes Jeans T-shirt Washer Spinner Dehydration | Shopee Malaysia,4.7,hodekt.official.my,55.9
0.48,,Shopee | Health & Beauty | Supplements | Weight Management,Teh Senna LOSS WEIGHT + DETOX KURUS🔥BORONG🔥/DAUN senna/masalah sembelit|Daun Sanna Uncang|Teh sanna UNCANG/senna tea | Shopee Malaysia,5,bujalas,0.14
490,,Shopee | Home & Living | Bedding | Covers & Protectors,[Ready Stock] NTR Comfortable Mattress Topper (King/Queen/Super Single/Single) | Shopee Malaysia,4.9,naptural,120
104.99,"KL City, Kuala Lumpur",Shopee | Automotive | Motorcycles & Parts | Motor Tyres & Rim,2023 STOCK } PIRELLI Diablo Rosso Sport 70/90-17 80/90-17 80/80-17 90/80 100/80 110/70 120/70 140/70 150/60 ROSSO 3 | Shopee Malaysia,4.9,blhmotor,100
21.9,"KL City, Kuala Lumpur",Shopee | Men Clothes | Sports Wear | Jerseys,(HARGA BORONG) MEN JERSEY T-SHIRT FOOTBALL CLUB SOCCER SHORT SLEEVES (BAJU JERSI LELAKI LENGAN PENDEK BOLA SEPAK FUTSAL) | Shopee Malaysia,4.9,th_fashion,7.9
7.8,,Shopee | Health & Beauty | Face Make Up | Concealer,"Lameila Highlighter Foundation Concealer, Moisturizing and Long-lasting Repair Nude Makeup, Facial Makeup | Shopee Malaysia",4.9,px1688.my,1.88
59,,Shopee | Groceries & Pets | Household Supplies | Multi-Surface Cleaner,AllSurface Multipurpose Cleaner Liquid Detergent Stain Remover Toilet Cleaner Floor Cleaner Tiles Cleaner pencuci lantai | Shopee Malaysia,5,rumah.kawanku,29
0.15,,Shopee | Automotive | Motor Accessories | Mud Flaps & Splash Guards,1Pcs Clip Rivet Y15 R25 R15 RS150 LC135 NVX NMAX XMAX VARIO VF3i RFS150 | Shopee Malaysia,4.9,hct_speedy,0.15
6.99,,Shopee | Baby & Toys | Kids Health & Skincare | Oral Care,Soft Hair Kids Children's Toothbrush Cartoon Kids Girls Boys Toothbrush 1-12 yrs old Berus Gigi | Shopee Malaysia,5,momohouse.os,1.29
13.8,"KL City, Kuala Lumpur",Shopee | Men Clothes | Tops | Polo Shirts,【Premium】Microfiber Plain Polo Shirt Collar Navy/Black/Maroon/Forest Green/Dark Grey/Navy Pro QD06 Oren Sport COOL FIT | Shopee Malaysia,4.9,tshirt.os,13.8
50,,Shopee | Women Shoes | Others | Others,READY STOCK💝 FRIMO Bacorak Canvas Shoe Women's Shoes Kasut Walking Outdoor Lady Perempuan Wanita Lawa Gift ks12241 | Shopee Malaysia,4.9,frimo,11.5
0.1,,Shopee | Home & Living | Lighting | Others,LED 5MM Super bright Original RM0.10/pcs ONLY | Shopee Malaysia,4.9,icontech,0.1
17.5,,Shopee | Health & Beauty | Bath & Body | Body Wash & Soap,Lifusha一洗白 Whitening Shower Gel Body Soap 火山泥沐浴露[One wash white] Volcanic Mud Body Wash Gel Mandian Bath Gel Badan Putih | Shopee Malaysia,4.8,elips2,3.05
49.5,,Shopee | Automotive | Automobiles,(star Mall His 27ma9ag) Sbr Stick_er | Shopee Malaysia,No ratings yet,tiambang.shop.my,49.5
0.3,,Shopee | Automotive | Car Care | Tire & Wheel Care,Heeman4u Tyre Repair Nail Kit Glue Free Repair Tire Rubber Nail Tyre Repair For Car Bicycle Motorcycle Pembaikan Tayar | Shopee Malaysia,4.9,heeman4u,0.3
287.4,,Shopee | Baby & Toys | Diapers & Potties | Disposable Diapers,Huggies AirSoft Tape Super Jumbo Pack - L50 (6 Packs) | Shopee Malaysia,4.8,huggies.os,207.98
3.99,,"Shopee | Home & Living | Bath | Mats, Towels & Robes",[SHIP FROM MALAYSIA] Cute Bear Towel Gift Super Absorbent Coral Velvet Microfiber Bath Towel Tuala Hadiah 可爱小熊珊瑚絨毛巾礼物 | Shopee Malaysia,4.9,tnk_online,1.59
7.5,,Shopee | Baby & Toys | Feeding & Nursing | Bottle Feeding,🔥READY STOCK🔥 Pigeon Wide Neck milk bottle PPSU Bottle botol susu With Peristaltic Nipple Mickey | Shopee Malaysia,4.9,mother_baby_queen,2.83
1.59,,Shopee | Health & Beauty | Face Make Up | Blusher,LAMEILA 5107- Love shape blush powder blusher (free small brush)拉美拉爱心💗造型腮红 | Shopee Malaysia,4.9,carmen7118,1.59
39,"KL City, Kuala Lumpur",Shopee | Men's Bags & Wallets | Messenger Bags | Messenger Bags,STONE ISLAND WATERPROOF MAN SLING BAG | Shopee Malaysia,4.9,milangallery,22.9
120,,Shopee | Health & Beauty | Skincare | Essence & Serum,Eucerin Pro ACNE Solution Triple Effect Serum (40ml) | Shopee Malaysia,4.9,eucerin.my,96
0.65,,Shopee | Groceries & Pets | Canned & Packed Food | Preserved Vegetables,九制陈皮 Preserved Mandarin Peel 蜜制 | Shopee Malaysia,5,xingzhensupplier,0.65
0.85,,Shopee | Groceries & Pets | Canned & Packed Food | Preserved Vegetables,（现货）湘满天香辣萝卜酸豆角莴笋海带丝金针菇外婆菜特产酱腌下饭菜 | Shopee Malaysia,4.9,chinaminimarket,0.85
82.4,,"Shopee | Groceries & Pets | Cereals | Cereal, Oats, Granola & Muesli",[FunTasteTiKKK Four] Entrusol Oat Cereal Drink (40 x 30g) - Halal Certified | Shopee Malaysia,4.9,entrusolofficialstore,82.4
8.99,"KL City, Kuala Lumpur",Shopee | Baby & Toys | Girls Fashion | Girl Pajamas,Pyjamas Kids Sleepwear Cotton Baju Tido Budak Suit Baju Tidur Kanak Lelaki Set Pajama Girls Clothing budak t shirt | Shopee Malaysia,4.9,wiseparadiseonline,8.89
1.65,,Shopee | Home & Living | Lighting | Others,👉 READY STOCK 👉🇲🇾 E27 Light Bulb Pendant Lamp Holder Screw Cap Socket Plug Fixing Bases Adapter Jualan Murah Lampu Raya | Shopee Malaysia,4.9,candace83,0.72
0.59,,Shopee | Fashion Accessories | More Accessories | Fashion Face Masks,[CLEARANCE SALE] 1-PCS Plastic Adjustable Painless Mask Extension Mask Extender Hanger Strap Tali Topeng Muka 口罩掛钩护耳 | Shopee Malaysia,4.9,tnk_online,0.18
26.9,"KL City, Kuala Lumpur",Shopee | Baby & Toys | Nursery | Blankets & Wrappers,Ready Stock 🇲🇾 Baby Swaddle Newborn Wrap Bedung Bayi Bedung Baby Sleeping Bag Baby Hat Newborn Hat Blanket Baby Infant | Shopee Malaysia,4.9,babymommy.my,12.9
0.29,,Shopee | Women's Bags | Purses & Pouches | Coin Pouches,STYLEUP Local Ready Stock Pink Leopard Cactus Unicorn Pencil Case Cosmetic Beg Transparent Bag Zipper Bag | Shopee Malaysia,5,styleup.fashion,0.29
11.99,"KL City, Kuala Lumpur",Shopee | Baby & Toys | Formula & Food | Kids & Baby Cracker & Biscuits,Apple Monkey Organic Rice Cracker/ Organic Multi Puff/ Yogurt Rice Cracker | Shopee Malaysia,5,momsprecious,11.99
1.5,,Shopee | Groceries & Pets | Food Staple | Noodle & Vermicelli,Konjac Food Konjac Rice Konjac Noodles Udon Shirataki Atkins Keto Rendah Kalori Wholesale Halal Borong 蒟蒻面 魔芋面 魔芋饭 | Shopee Malaysia,4.9,ketokitz,1.5
1.6,,Shopee | Women Shoes | Others | Others,Spring Summer Thin Style Anti-Snagging Breathable Flesh Color Mid-Tube Cotton Bottom Sweat @ | Shopee Malaysia,5,yuelk.my,1.48
3,,"Shopee | Home & Living | Bath | Mats, Towels & Robes",「Stock Ready in M’sia」Quick-Drying Towel 70x140cm Absorbent Bear Cartoon Microfiber Beach Bath Towel | Shopee Malaysia,4.9,dncbizz,1.15
1.98,,Shopee | Health & Beauty | Face Make Up | Blusher,Natural Blush Baked Cheek Face Blusher Texture Matte Face Base 6 Colors Mineral Blusher Palette Blush Nude Makeup | Shopee Malaysia,4.9,fairyfeo01.my,0.99
