price_ori,delivery,item_category_detail,title,item_rating,seller_name,price_actual
0.35,,Health & Beauty | OTC Medicine | Traditional Medications,Tongkat Ali Kapsul Asli Satu Pieces Pure Booster JENAMA SENDIR Kilang GMP & HALAL,4.9,hebatabadi,0.31
25.8,"KL City, Kuala Lumpur",Women Clothes | Skirts | Mini Skirts,🔥【Ship in Malaysia】Women Mini Skirt High Waist Solid Color Pleated Skirt Short Skirt A Line Skirt Ladies SZ232,4.8,beautifulcabin,12.9
44.38,"KL City, Kuala Lumpur",Men Clothes | Plus Size | Large Size Pants,M-5XL READY STOCK Seluar Lelaki Pants Men Casual Pant Straight Cut Pants Long Pants Loose Korean Slack Pants Men S Clothing,4.7,jfdshop.my,19.87
109.0,"KL City, Kuala Lumpur",Health & Beauty | Oral Care | Electric Toothbrushes & Accessories,Oral B Cross Action Replacement Brush Head 4 Pack,4.9,pgstoremy,109.0
298.99,,Mobile & Accessories | Tablets | Android Tablets,NEW 2023 5G Tablet Samsung Galaxy P20 12 Inch Tablet 16GB+512GB Learning Tablet for Online Classroom HD Tablet Android,5,mini_acc_buy,298.99
5.69,,Women Clothes | Plus Size | Bra,Ready Stock push up bra Adjustable bra bamboo charcoal simple and thin wireless bra middle age bra,4.9,aearnenterprise,4.73
51.9,"KL City, Kuala Lumpur",Men Clothes | Tops | Polo Shirts,JCP x OREN SPORT The Best Selling Quick Dry Polo T-Shirt QD06 Unisex Sportswear Cool Fit Microfiber Plain Polo - QD06,4.9,sales.printjc,13.2
28.0,,Groceries & Pets | Others | Others,ALQUDS MEDJOUL DATES 500g Premium Large Gred A | Kurma Medjoul Palestin | fresh juicy moist,4.9,alfadil2022,28.0
1.2,,Home & Living | Bedding | Bedding Sets & Sheets,Cotton Pillowcase Sarung Bantal Cadar Bedsheet Pillow Case MF,4.9,ikami.design,1.2
41.8,"KL City, Kuala Lumpur",Men Clothes | Shirts | Business & Casual Shirts,【Ready Stocks】Shirt MenSleeve Summer  Cotton Hemp Quarter Seven Shirt Solid Color Versatile Men's Shirt Casual Shirt Kemeja Lelaki Baju  Raya,4.8,xuqiuxia.my,19.19
7.99,,Women Clothes | Maternity Wear | Innerwear,Nursing Bra Maternity Breastfeeding Bra Push up Cotton Breathable Seamless Pregnancy Women Underwear,4.9,aearnenterprise,7.99
89.0,"KL City, Kuala Lumpur",Mobile & Accessories | Powerbanks & Batteries | Powerbanks,PINENG PN-961 PN-961PD Qualcomm Quick Charge 3.0 Slim PN961PD Power Bank - Black (10000mAh),4.9,pinengmalaysia.os,48.5
5.89,,Men Clothes | Innerwear | Briefs,[ 3HELAI = 1 BOX ] ( HARGA BORONG ) FILA MEN BRIEF UNDERWEAR SELUAR DALAM SEGI TIGA LELAKI) CH7475,4.8,th_fashion,5.89
10.0,"KL City, Kuala Lumpur",Men Clothes | Sports Wear | Jerseys,🔥CLEAR STOCK|JERSI MURAH | JERSI FUTSAL | BAJU SUKAN | JERSI TEAM | FUTSAL | JERSI | JERSI LELONG | JERSEY | JERSEY BOLA,4.9,twentytwo359,10.0
6.61,,Mobile & Accessories | Tablets | Android Tablets,zzz For Samsung Galaxy Tab S7 FE T870 T875 S7 Plus T970 T735 Touch Screen Stylus S,No ratings yet,zzzone.my,4.63
79.9,,Men Clothes | Innerwear | Others,Baju frog coklet (Ready stock),4.9,javed.sharif5492,42.6
72.0,"KL City, Kuala Lumpur",Women Clothes | Skirts | Maxi Skirts,Chiffon skirt muslimah long skirt labuh korean style a line skirt kembang plus size skirt women skirt perempuan white skirt putih maxi skirt plain skirt,4.9,ninie.my,29.99
18.9,"KL City, Kuala Lumpur",Men Clothes | Plus Size | Large Size Pants,[HARGA BORONG] Seluar Tidur Lelaki/Seluar Pelikat/Men Long Pants/Termurah,4.9,majuborong50,5.9
925.0,"KL City, Kuala Lumpur",Mobile & Accessories | Tablets | Android Tablets,"[No Ads] All-New Kindle (2022 Release) - 16 GB + 6"" 300 Display",5,cavemanonlinestore,603.0
140.0,"KL City, Kuala Lumpur",Women Clothes | Outerwear | Blazers,UNIFORM JURURAWAT [BAJU+SELUAR] (JR),5,butik.jururawat,128.8
30.0,"KL City, Kuala Lumpur",Men Clothes | Tops | Polo Shirts,🌟🇲🇾👩‍❤️‍👨🌟🔥HOT ITEM!!!🔥POLO Shirt HACKETT-GT- Big size S-2xl Aston Martin Racing / Baju T Shirt Lelaki,4.7,fashionhub0195,15.5
10.0,,Women Clothes | Socks & Tights | Calf & Thigh,HAZEL SOCK NSMC (HENNA SOCK),4.9,nsmc.hq,10.0
29.9,"KL City, Kuala Lumpur",Women Clothes | Maternity Wear | Maternity Bottoms,Pregnancy Long Pants Maternity Legging Elastic Cotton Mummy High Waist Stomach Support Pants Legging Mengandung,4.9,ecobb.os,18.99
23.9,,Mobile & Accessories | Selfie Accessories | Shutters & Lenses,0.45X Super Wide Angle + Macro Phone Clip Camera Lens Fish Eye for Mobile Phone / Tablet / Camera,4.8,blackmarket.os,14.95
129.0,"KL City, Kuala Lumpur",Mobile & Accessories | Powerbanks & Batteries | Powerbanks,Pineng PN-969 Power Bank - Black / White (20000mAh),4.9,pinengmalaysia.os,60.5
39.0,"KL City, Kuala Lumpur",Mobile & Accessories | Tablets | Android Tablets,"[IOS] 💥Danganronpa: Trigger Happy Havoc💥 Game for IOS Devices (Iphone, Ipad)",5,harioblue,4.99
2.26,,Mobile & Accessories | Tablets | Android Tablets,WER Mobile Phone Computer Repair Tool Disassemble Rod BGA Stir Solder Paste Scraper,5,weroyal.my,1.87
22.99,,Men Clothes | Traditional Wear | Others,seluar slack DokErS straight cut pants unisex/ready stock fast shipping 28-40,4.8,21un8vvfp0,22.99
0.79,,Women Clothes | Others | Others,[ready stock] hanger PUTIH murah pelbagai guna | BARU | 1pcs,4.9,anipkaspan88,0.79
69.0,"KL City, Kuala Lumpur",Women Clothes | Outerwear | Coats & Jackets,Forest Ladies Windbreaker Women Jacket Jogging Running Hoodie Waterproof Jacket  - 830109 B,4.9,forest.os,58.9
63.22,,Women Clothes | Socks & Tights | Calf & Thigh,"SALE 4.4 AURA NANO TERAPI 100% ORIGINAL SAKIT KAKI , KEBAS KAKI , SAKIT TUMIT DAN TAPAK KAKI",4.8,auranano_hq,63.22
1.8,,Mobile & Accessories | Audio | Speakers,🇲🇾 1pcs 25x25x4cm Soundproof Sponge Studio Square Sound Stop Absorption Panel KTV Recording Studio Acoustic Foam,4.9,,1.1
19.9,"KL City, Kuala Lumpur",Mobile & Accessories | Selfie Accessories | Monopod,Phone Stand Handphone Holder Selfie Tripod Live Clip Kaki Klip Fon Bracket Braket 2m 2meter Pengepit Mobile 210cm 2m,4.9,andios.online,3.5
19.9,"KL City, Kuala Lumpur",Mobile & Accessories | Selfie Accessories | Monopod,TEOBROS Mobile Phone Stand Holder / Desktop Lazy Live Show Lifter / Adjustable Support phone holder / handphone holder,4.7,teobroshouseholdmall,0.99
59.0,"KL City, Kuala Lumpur",Mobile & Accessories | Cool Gadgets | USB Fan,Portable Fan Hanging Neck Fan Mini USB Portable Fan Bladeless Kipas with LED Display,4.9,good..light,25.9
39.9,,Mobile & Accessories | Audio | Microphones,WS858 Wireless Karaoke Microphone Portable Bluetooth Mic Bluetooth Speaker For Music Singing KTV Mikrofon,4.7,iconnect88,10.95
10.99,"KL City, Kuala Lumpur",Men Clothes | Sports Wear | Jerseys,JMF ( HARGA BORONG WHOLESALE ) JERSEY T SHIRT BAJU JERSEY LELAKI BAJU SUKAN JERSEY ROUND NECK / MEN JERSEY,4.9,jerseymalaysiafactory,6.99
19.9,"KL City, Kuala Lumpur",Mobile & Accessories | Tablets | Android Tablets,"[IOS] 💥Oddmar💥 Game for IOS Devices (Iphone, Ipad)",No ratings yet,harioblue,3.99
7.39,,Mobile & Accessories | Tablets | Android Tablets,JAKEMY--OP12 Pry Spudger Opening Tools for IPhone IPad Samsung Tablet Mobile Phones Herramientas Ferramentas Repair Tools,5,hmttool.my,6.65
4.55,,Men Clothes | Socks | Ankle,Vans Sarung Kaki Lelaki Wanita Stokin Jenama Warna Kosong Stokin Panjang Stokin Jalan2 [Eksport Kualiti] [Harga Bor,4.9,ms.bajet,3.5
57.45,,Watches | Couple & Set Watches | Business Set,Couple Watch Men Women Business Waterproof Luminous Stainless Steel Strap Fashion Casual Students,4.9,koefey.my,22.98
0.35,,Mobile & Accessories | Others | Others,[Johor Seller] Transparent Home Office Wall Powerful Adhesive Plastic Power Plug Socket Holder Hanger,4.8,68online.my,0.35
2.8,,Men Clothes | Pants | Others,（Buy 3 get 1 free)Changed Trousers Feet Handy Tool Strap-Up Stickers Self-Adhesive Free Cutting Close-Up Long Shorts Legs Stick,4.8,chinamy.my,1.3
38.0,,Men Clothes | Innerwear | Boxers & Trunks,Ori Men's Hip Lifting Enhancer Male Briefs Hips Butt Lift Briefs underwear by JK SHOP Original Quality,4.9,jkshop.officialstore,38.0
39.99,"KL City, Kuala Lumpur",Men Clothes | Plus Size | Large Size Pants,🔥READY STOCK🔥Men's Tactical Pants Tactical cargo pants Water Resistant Multi Pockets Cargo Pants Military Cargo Pants Tactical  Army Pants Outdoor Army Fan Pants Waterproof Quick Dry Pants Breathable Solid Color Quick Dry Pants Men Oversize Pant,4.6,cargopants1.my,14.99
129.0,"KL City, Kuala Lumpur",Women Clothes | Outerwear | Furwear,Winter warm lamb cashmere coat women's large size slim coat jacket coat,4.8,zhenpingzhizhi.my,129.0
25.9,,Women Clothes | Socks & Tights | Calf & Thigh,Xsen Bamboo Charcoal Long Thick Socks work sock office sports Safety Boots Stokin Stoking Kerja Panjang Tebal Anti Bau,5,xsen.sock.towel,19.8
29.0,"KL City, Kuala Lumpur",Men Clothes | Suits | Suit Vests & Waistcoats,【Plus Size】Men's vest suit casual Big size best man vest,4.9,wandergo1.my,29.0
51.4,,Health & Beauty | Bath & Body | Body Wash & Soap,Dettol Shower Gel Body Wash Refill Pouch (850ml x 4),4.9,dettol.os,34.24
49.82,"KL City, Kuala Lumpur",Men Clothes | Shirts | Business & Casual Shirts,✦MOLLGE✦ Casual Linen Cotton Long Sleeve Shirts Men's Summer New Basic Mature Casual Lapel White Shirts Men Baju Kemeja Lelaki Lengan Panjang,4.6,mollge.my,22.91
34.0,"KL City, Kuala Lumpur",Mobile & Accessories | Selfie Accessories | Monopod,Metal Flexible Adjustable 360 Degree Rotating Long Arm Lazy Clip Phone Holder Desktop Table Lazypod Pod Stand Rotating,4.9,allblue5367,15.98
25.0,"KL City, Kuala Lumpur",Mobile & Accessories | Powerbanks & Batteries | Powerbanks,🔥New Portable Keychain Mini Power Bank 1500mah For iPhone Android TYPE-C Mobile Phone Emergency Power Supply Charger,4.5,huang8605,13.99
12.0,,Health & Beauty | Eye Make Up | Eye Shadow,Gradient Two-tone Eyeshadow Stick Waterproof Sweatproof Colourpop Eyeshadow Makeup Eye Shadow,4.9,lemooc.os,3.6
20.0,"KL City, Kuala Lumpur",Mobile & Accessories | Screen Protectors | Android Screen Protectors,Samsung Galaxy A54 A34 A14 A53 A04e A04 A04s A23 A73 A33 A12 A02s A03 A13 M32 A22 A42 A03s A52s A21s A32 M31 A72 A52 A02 A31 A11 A71 A51 M51 A01 A50 A30 A20 A10 A70 A50S A30S A20S A10S M11 9H Tempered Glass Screen Protector,4.8,woke1997.my,1.36
4.65,,Men Clothes | T-shirts & Singlets | Singlets,(COMFORTABLE FOR PLUS SIZE) Men Comfortable Cotton Singlet Plus Size Quality Plain Color Tank Top,4.4,mybeautifulhomeliving,4.59
0.58,,Mobile & Accessories | Tablets | Android Tablets,WIN Mini Desktop Broom Cleaning Brush Sweep Tool Desk Computer Keyboard Car Air Vent Office Home,4.9,wingo.my,0.4
3.9,,Men Clothes | Socks | Others,《Mega Deal》Japan Men / Women / Unisex School Office Medium short Socks Sock,4.9,md.megadeal,0.71
1.0,,Health & Beauty | Personal Pleasure | Condoms & Lubricants,SIYI Jelly Personal Water Soluble Lubricant Oil Sex Toy Minyak Badan 6g / Pack,4.9,sosstore.my,0.19
39.9,,Men Clothes | Innerwear | Boxers & Trunks,Hush Puppies - 3 Pack Cotton Trunks  HMX908807,4.9,hushpuppies.os,38.99
0.63,,Health & Beauty | OTC Medicine | Gastrointestinal,*BY Pharmacy* PRIME Disposable Enema 10ml/20ml 1's for Constipation/Sembelit,5,bypharmacyestore,0.63
55.66,,Health & Beauty | Oral Care | Others,Oral-B Power Brush Set Cross Action Refill (2 Pcs),4.9,pgstoremy,44.64
32.0,,Women Clothes | Playsuits & Jumpsuits | Others,denim women bootcut #,4.9,nazrul227,19.99
49.9,"KL City, Kuala Lumpur",Women Clothes | Outerwear | Blazers,X_LON- Premium Quality Korean Style Formal Office Blazer Coat Long Sleeve Smart Casual Suit Jacket Women Blazer Wanita,4.9,x_lon,49.8
45.82,"KL City, Kuala Lumpur",Men Clothes | Tops | Polo Shirts,Summer Short-sleeved Sport Loose Simple All-match Comfortable Casual Collar Polo T Shirt Men Lelaki Berkolar,4.7,fskmman.my,22.91
7.49,,Women Clothes | Maternity Wear | Others,Maternity Socks Stoking Terapi Stoking Pantang Fluffy Sock Ibu Stokin Tebal Ibu Mengandung,4.9,amoomle,2.21
3.99,,Health & Beauty | Eye Make Up | Eyeliner & Tools,[MALAYSIA READY STOCK] The Beauty Street HANDAIYAN 2 In 1 Double Side Magic Eyeliner Seal Eyeliner Stamp Kecil Eye Liner,5,thebeautystreet,3.99
5.0,,Mobile & Accessories | Tablets | Android Tablets,SAM SM TAB 4 T231 HOME BUTTON,4.1,rinoparts,5.0
5.0,,Men Clothes | Socks | Others,"High-Quality Sports Socks/Running, Basketball, Football, Cycling, Tennis, Ski Men Women's Socks/Anti-Slip, Breathable, Moisture Absorbent, Wicking, Th",4.9,yuantumaoyi.my,2.69
66.0,,Watches | Couple & Set Watches | Business Set,G OCK PETAK COUPLE MEN WOMEN JAM TANGAN COUPLE SET,4.5,lkfashion95,66.0
5.0,,Men Clothes | Pants | Joggers & Sweatpants,Jogger Pants Bundle Unisex (Tokol),5,apai_bundle,5.0
88.9,"KL City, Kuala Lumpur",Health & Beauty | Oral Care | Electric Toothbrushes & Accessories,Colgate Proclinical B150 Charcoal Electric Powered Soft Toothbrush (Includes 2 AAA Batteries),4.9,colgate.os,66.85
1449.0,"KL City, Kuala Lumpur",Mobile & Accessories | Tablets | Android Tablets,Xiaomi Pad 5 (6GB + 128GB/6GB + 256GB/WQHD+ 120Hz Display/Qualcomm Snapdragon 860/8720mAh/Immersive Quad Stereo),4.9,xiaomilocalstore.os,1449.0
,"KL City, Kuala Lumpur",Mobile & Accessories | Tablets | Android Tablets,NEW 2023 5G Tablet Samsung Galaxy P20 12 Inch Tablet 16GB+512GB Learning Tablet for Online Classroom HD Tablet Android,4.8,yt_onlinestore,298.99
128.65,"KL City, Kuala Lumpur",Men Clothes | Suits | Blazer,BOSC Premium Slim fit Blazer Men Single Button Blazer Suit Double Pocket Blazer Business Suit Blazer Vest Black Blue,4.9,boschino,55.9
65.0,"KL City, Kuala Lumpur",Women Clothes | Maternity Wear | Maternity Bottoms,Cotton Linen Maternity Short Pants Pregnancy Mother Wear Clothing Pants Seluar Mengandung,4.9,168concept,14.48
8.0,,Mobile & Accessories | Cool Gadgets | Others,CellCare MOBILE PHONE ADHESIVE REMOVING LIQUID GLUE REMOVER FOR PHONE REPAIR REMOVE GLUE LCD BACK COVER HOUSING CUCI GUM,4.9,cellcare,8.0
21.5,,Men Clothes | Innerwear | Boxers & Trunks,Men's Underwear Cavin kein (BOX+3PS) Boxer Ice Silk Modal Cotton Stretch Non-Marking Antibacterial Boxer Shorts,4.9,black_and_rose,15.99
99.0,"KL City, Kuala Lumpur",Men Clothes | Sleepwear & Pajamas | Pajama Set,Men's pajama set Mens Sleepwear baju tidur pendek comfortable pyjamas fashion baju tidur lelaki Short Long sleeve High Quanlity,4.8,yopyjamas.my,29.85
1.1,"KL City, Kuala Lumpur",Mobile & Accessories | Screen Protectors | Android Screen Protectors,OPPO Tempered Glass 9H Hardness CLEAR OPPO RENO 8T A17K A57 A77 A96 A53 A93 A12 A3S A5S A5 A9 A31 A37 A53 A15 A16 F9 F11,4.8,wcgadgetworld,1.1
12.3,"KL City, Kuala Lumpur",Men Clothes | T-shirts & Singlets | T-Shirts,HIGH QUALITY 100% COTTON UNISEX PLAIN TSHIRT 9 COLORS,4.9,studiolands,8.95
1.39,,Men Clothes | Socks | No Show Liner,(SOX33) Socks Men No Show Liner Thin Low Cut Non Slip Invisible Flats Boat Summer,4.9,fullcovermart,1.39
298.0,,Watches | Couple & Set Watches | Business Set,[Malaysia Stock] WISHDOIT Couple Watch Set Original Jam Tangan Pasangan Lelaki/Wanita/Perempuan Men/Women Waterproof Stainless Steel Quartz Ladies Watches Business Casual[Free Box+Leather Strap] Luxury Brand,4.9,wishdoitwatch.wh.os,59.5
99.0,"KL City, Kuala Lumpur",Men Clothes | Traditional Wear | Sets,Lanbaharin Men's Long Sleeve Casual with One button,4.8,lanbaharin.os,99.0
1.0,,Women Clothes | Others | Others,LIVE LOCK MIX ITEM !!!,4.9,premiumprelovedshop,1.0
120.0,"KL City, Kuala Lumpur",Men Clothes | Plus Size | Large Size Pants,seluar slack DoCkErS straight cut pants READY STOCK fast shipping,4.8,onlinestore24h,26.4
,"KL City, Kuala Lumpur",Mobile & Accessories | Tablets | Android Tablets,2023 Samsung Galaxy Tablet X15 9 Inch Tablet 16GB+512GB Learning Tablet for Online Classroom HD Tablet Android,4.8,yt_onlinestore,298.99
999.0,"KL City, Kuala Lumpur",Mobile & Accessories | Tablets | Android Tablets,[ONLINE EXCLUSIVE] HUAWEI MatePad SE 10.4-Inch Tablet | WiFi 4GB + 64GB | 2K Eye Comfort HUAWEI  FullView Display |,4.9,huawei_os,749.0
0.97,,Health & Beauty | Eye Make Up | Eyeliner & Tools,Vitamine A/E Waterproof Black/Brown Easy Use Eyeliner Pencils for Makeup Beginners/Students,4.9,infashion.my,0.69
29.9,"KL City, Kuala Lumpur",Mobile & Accessories | Selfie Accessories | Monopod,MiMi R1s 360° Rotation Bluetooth Selfie Stick Remote Control Rod Of Fill Light Tripod Monopod For Mobile Phone Holder,4.9,mimistory,29.9
0.99,"KL City, Kuala Lumpur",Mobile & Accessories | Screen Protectors | Android Screen Protectors,【X PECAH】Oppo A5 A7 A9 A10 A12 A3S A5S A15 A31 A53 A54 A71 A92 Ceramic Film Screen Protector 9DClear/Matte/AntiBlueMatte,4.9,jomgadget2021,0.59
5.9,,Mobile & Accessories | Tablets | Android Tablets,[MN] Lcd Notepad Digital Kids Eletric Drawing Office Board Portable Writing Boards,5,mayrainn.my,5.9
1.9,,Mobile & Accessories | Tablets | Android Tablets,Fingerprint Metal Home button / Touch ID Button For i Smart Phone,No ratings yet,blshop2010,1.9
139.0,,Mobile & Accessories | Mobile Phones | Other Brands,Kyocera Torque G04 (KYV46) 4GB RAM 64GB ROM  (Original used),4.8,mysgconcept,139.0
59.9,,Men Clothes | Innerwear | Boxers & Trunks,RENOMA - 2 Trunk (REX8012),4.9,theundershop.os,59.9
27.0,,Women Clothes | Others | Others,"comfortLOVA STYLE SAFWAA SUIT, MUSLIMAH SUIT, BLOUSE+SELUAR,S-XXL ready stock",4.7,al_lyisa,27.0
5299.0,"KL City, Kuala Lumpur",Mobile & Accessories | Mobile Phones | Apple,Apple iPhone 14 Pro,5,machines_os,5049.0
3.9,,"Home & Living | Home Storage & Organization | Storage Boxes, Bags & Baskets",<READY STOCK> Plastic Shoes Box / Kotak Kasut Lipat,4.8,rwsfashionstore,1.98
9.5,"KL City, Kuala Lumpur",Mobile & Accessories | Screen Protectors | iPhone Screen Protectors,[Ready Stock] Paperlike Matte Screen Protector for iPad 9 Air 4 Air 5 Pro 11 mini 6 Paper-Feel Screen Film Anti-Glare,4.9,ezgadgetsmy,9.5
1.0,,Automotive | Car Care | Interior Car Care,TAKAFUL INSURANS / INSURANCE & ROADTAX KENDERAAN MURAH,5,abdman2232,1.0
17.5,,Fashion Accessories | Jewellery | Pin & Brooches,Kerongsang Dokoh Kebaya Ekslusif Berantai Dewasa/Budak Pin Brooch Dokoh Nikah Pengantin Free Gift Comel Murah Ada Pin,4.9,beautonkorea,15.99
399.0,"KL City, Kuala Lumpur",Computer & Accessories | Storage & Hard Drives | Memory Cards,SanDisk Ultra A1 Class 10 microSD for Smartphone & Tablets  - (128GB/256GB/512GB)(Max R: 150MB/s)(NO SD ADAPTER),5,sandisk.os,90.9
28.0,,Fashion Accessories | Jewellery | Pin & Brooches,SV Jewellery Kerongsang 50pcs/ 100pcs Korea Premium Baby Brooch Kerongsang Pin Tudung Ready Stock,4.9,svjewellery,12.9
9.9,"KL City, Kuala Lumpur",Sports & Outdoor | Performance Wear | Pants & Shorts,Seluar Pendek Saiz S-2XL Sport Short Pants Men Seluar Bola Football Short Pants Seluar Pendek Sukan Lelaki,4.8,mufirma90,6.93
149.99,"KL City, Kuala Lumpur",Men Shoes | Sneakers | Low Tops,Ready to ship Stone Island x FuelCell RC Elite V2 fashion all-match breathable cushioning sports running shoes outdoor lightweight casual hiking shoes heightening shoes 4,5,lclxjdsbaza3.my,149.99
9.0,,Home & Living | Home Storage & Organization | Clothes Organization,𝗧𝗛𝗜𝗖𝗞𝗘𝗡 Cute Bear Cactus Cat Drawstring Storage Bag Waterproof Bundle Gift Organizer Travel Cosmetic Wardrobe Pouch Bag,4.9,phoneshop.my,0.2
3.24,,Home & Living | Fabric & Materials | Others,3 yards/lot 9.5cm Flower Embroidered Lace Fabric Net Trim Ribbons Lace For DIY Crafts Sewing Garment Handmade Clothing,5,alisa.craftdiy.my,2.53
5.0,,Men Clothes | Traditional Wear | Sets,Tokol mini  branded & unbranded 13,5,zetyamur,5.0
58.0,,Women Clothes | Outerwear | Others,[READY STOCK] Lab Coat/White Coat Slim Cutting For Women - Long Sleeve,4.9,alchemyapparel,52.2
19.9,"KL City, Kuala Lumpur",Home & Living | Furniture | Shelves & Racks,Kenzzo!!! 3 Tier Trolley Trolly Storage Racks Office Shelves Home Kitchen Rack Book Shelving Toys,4.8,thunderstrong,19.9
54.42,,Home & Living | Bath | Others,RSS_🔥lelong🔥 Iscale SE Digital Body Scale High Accuracy Weight Scale,4.8,shop_ready_stock,11.5
39.9,"KL City, Kuala Lumpur",Men Clothes | Sports Wear | Jerseys,(HARGA BORONG) MEN JERSEY T-SHIRT SOCCER CLUB FOOTBALL NEW SEASON (BAJU JERSI LELAKI BOLA SEPAK FUTSAL SHORTSLEEVES) MTI,4.9,th_fashion,9.9
4.4,,"Automotive | Tyres, Rims & Accessories | Rims & Accessories",(OEM QUALITY) PERODUA KELISA / VIVA / KENARI / MYVI RIM CAP / WHEEL CAP CENTER COVER - WITH LOGO (1 PC),4.9,bk_auto225,4.4
6.0,,Groceries & Pets | Others | Others,Daun Palas | Seikat ada 5 kaki/pucuk,4.9,lilyfiras,6.0
248.0,"KL City, Kuala Lumpur",Men's Bags & Wallets | Tote Bags | Tote Bags,coach Large C7674 Men's Bag Presbyopia Logo Field Tote No. 40 Tote Bag Shoulder Crossbody Handbag Classic 7674,5,yebrta.my,248.0
